N,P,K,ph,temperature,humidity,rainfall,QV2M-W,QV2M-Sp,QV2M-Su,QV2M-Au,T2M_MAX-W,T2M_MAX-Sp,T2M_MAX-Su,T2M_MAX-Au,T2M_MIN-W,T2M_MIN-Sp,T2M_MIN-Su,T2M_MIN-Au,PRECTOTCORR-W,PRECTOTCORR-Sp,PRECTOTCORR-Su,PRECTOTCORR-Au,elevation,slope,aspect,soil_Alluvial,soil_Black,soil_Clay,soil_Clay loam,soil_Laterite,soil_Loamy,soil_Sandy,soil_Sandy loam,label
17,77,23,5.670062975,24.51324787,20.81527638,64.19497947,0.1854,0.1813,0.2309,0.225,18.9384,26.1233,32.3292,26.3842,15.2614,21.2207,26.2009,21.4816,6.5181,13.5652,36.128,10.6345,236.0,0.0,108.774335,0,0,0,0,0,0,0,1,9
31,51,25,7.196774236,27.53592929,85.57019009999998,53.01899249,0.674,0.7788,1.0204,0.9425,22.3094,29.4364,34.6638,28.4236,18.179,23.9292,27.7798,22.9164,7.4523,10.5727,25.2577,9.7659,429.0,0.198777,231.347435,0,0,0,0,0,0,0,1,14
22,49,22,3.71105919,28.23494706,61.5620517,72.66666443,0.4955,0.568,0.7354,0.6756,23.554,28.544,36.5566,30.0333,19.3187,22.8971,29.4979,24.3863,6.494,11.8429,39.1662,15.1499,3.0,0.015687,279.232315,0,0,0,0,0,1,0,0,13
13,67,18,5.384762927000001,30.5753044,34.75591197,177.5764304,0.2683,0.3267,0.4066,0.3771,24.0691,31.4875,40.0322,31.9384,19.4828,25.3725,32.3884,25.8233,17.6671,32.8033,89.9291,37.2217,531.0,0.085639,347.478292,0,0,0,0,0,1,0,0,18
41,78,21,6.581313137,25.19857725,60.37332688,70.88787207,0.4852,0.5502,0.7202,0.6525,19.2419,26.309,32.0158,26.3206,15.4621,21.2693,25.7161,21.2809,8.3475,12.7573,35.5704,10.5463,436.0,1.209057,272.614719,0,0,0,0,0,1,0,0,2
28,66,23,5.99616119,21.53989176,24.25386207,120.6913038,0.1965,0.2163,0.2833,0.2831,16.9313,23.2952,28.8441,21.8517,13.7004,18.9872,23.4592,17.5437,11.4806,24.6019,63.4632,23.3929,4000.0,4.255509,347.151791,0,0,0,0,0,1,0,0,9
1,48,24,6.232836962,29.34594634,85.60472562,59.03629954,0.6961,0.7612,1.0392,0.9431,23.081,30.4165,38.5535,30.6533,18.6791,24.5473,31.217,24.7841,6.1316,10.9069,26.8372,8.1398,45.0,0.002322,145.448243,0,0,0,0,0,1,0,0,14
21,23,42,6.902751061,19.54128063,90.29751796,104.3739878,0.712,0.8209,1.0808,0.9898,15.1556,20.7926,25.5677,20.2103,12.2245,16.8843,20.6824,16.3021,12.4441,17.4224,51.6259,22.5741,512.0,0.327083,43.553938,0,0,0,0,0,0,0,1,19
4,40,21,6.725551062,28.79728147,80.45744422,44.30070517,0.6424,0.7256,0.9694,0.8865,22.7061,30.8088,38.3121,29.5607,18.3865,25.0494,31.1128,23.8013,3.9997,10.2851,20.2098,8.5176,660.0,0.096381,116.100209,0,0,0,0,0,1,0,0,14
91,53,40,5.386167788,26.52723513,81.41753846,264.6148697,0.6422,0.7386,0.9713,0.8801,21.2857,27.1527,34.3217,27.6019,17.3066,21.8472,27.6899,22.2964,29.2671,57.3039,132.5067,53.0601,249.0,0.331389,71.011326,0,0,0,0,0,1,0,0,20
30,7,15,7.825531916,33.23453301,91.06053924,115.7659902,0.7295,0.8081,1.103,0.9947,26.3385,35.2701,44.1001,34.6918,21.3533,28.6232,35.7915,28.0449,8.215,22.3172,56.95,20.7575,523.0,0.502959,23.478036,0,0,0,0,0,0,0,1,16
118,18,32,6.351823783,27.6496114,51.11044023,122.8392822,0.4115,0.4517,0.6211,0.5631,22.0309,29.6507,35.6465,28.8742,17.8834,24.1207,28.7341,23.3443,12.3646,28.0205,58.6093,23.5945,86.0,0.233569,202.39734,0,0,0,1,0,0,0,0,5
16,70,20,5.6093956,24.80467592,40.1242747,121.5639121,0.3211,0.3684,0.5054,0.4576,20.1777,26.6721,32.914,25.7016,16.457,21.7111,26.7128,20.7406,9.6841,25.3897,65.1521,25.0791,452.0,0.040155,185.317203,0,0,0,0,0,1,0,0,18
11,6,25,6.081568052000001,28.69164799,96.65248672,178.9635457,0.7637,0.8801,1.1819,1.0697,23.2694,29.7115,37.4806,30.4797,18.9657,23.9732,30.3077,24.7414,18.7962,37.8165,91.695,37.7606,0.0,0.0,305.511946,1,0,0,0,0,0,0,0,4
56,50,52,6.770384816,33.08706051,92.25197542,88.1300769,0.7422,0.8346,1.0962,1.0105,26.4128,34.7692,42.6673,34.711,21.4498,28.1518,34.3955,28.0936,8.4893,18.9608,46.2797,17.099,510.0,0.019731,122.581448,0,0,0,0,0,0,0,1,17
30,60,21,5.457871272999999,28.87667593,62.4901206,182.2688175,0.5021,0.5714,0.7675,0.6823,22.9498,30.1312,38.2304,30.3671,18.6183,24.3559,31.0112,24.5918,15.685,36.5292,93.2116,31.3467,441.0,0.103161,307.324123,0,0,0,0,0,1,0,0,18
111,15,54,6.194090172,27.7058373,92.91185695,22.06207161,0.7466,0.8302,1.1224,1.0095,21.9637,28.2966,35.7643,28.9838,17.8078,22.7555,28.8378,23.4426,0.0,3.2892,11.0353,4.3233,66.0,0.052245,205.303738,0,0,0,0,0,0,0,1,15
89,53,44,7.319735475,24.88692811,71.91711523,150.2498675,0.5638,0.6607,0.8454,0.799,19.4615,26.0392,32.367,26.4158,15.7285,21.0618,26.1453,21.4384,13.2211,29.5496,78.152,31.9733,9.0,0.008461,131.784466,0,0,0,0,0,1,0,0,8
118,33,30,6.362607851,24.13179691,67.22512329,173.32283859999995,0.5329,0.6087,0.7991,0.7316,18.7445,25.5944,31.8106,25.8348,15.1248,20.7681,25.7777,21.0084,14.1998,35.5175,88.5932,35.7288,913.0,0.524112,65.982714,0,0,0,0,0,1,0,0,5
95,7,45,6.031665834,27.30008597,90.80015308,25.09484511,0.7336,0.7967,1.0996,1.0043,21.559,29.5128,35.8088,28.8381,17.464,24.0528,28.9837,23.3781,0.7923,7.9298,13.2751,6.6371,394.0,0.245866,80.598349,0,0,0,0,0,0,0,1,15
39,7,29,6.362544111,27.54273211,94.59086121,150.2012138,0.7494,0.8524,1.1281,1.0203,21.2415,29.4836,36.8777,28.5072,17.1101,23.9751,29.992,22.9987,11.2301,27.7692,75.6018,27.3114,835.0,0.182589,127.890759,0,0,0,0,0,0,0,1,4
40,72,77,7.485996067,17.02498456,16.98861173,88.55123143,0.1377,0.1696,0.2122,0.1951,13.0463,17.7404,21.6955,17.3021,10.4926,14.3354,17.4393,13.8971,7.7618,20.3912,45.8984,20.7861,348.0,0.390278,128.153833,0,0,0,0,0,0,0,1,3
87,38,29,6.652642579,25.20406808,57.88370456,156.1457255,0.4674,0.5171,0.7012,0.6284,20.7592,25.926,32.5476,26.6637,16.9786,20.8852,26.2466,21.6229,16.6758,29.7639,79.8019,31.8906,66.0,0.0243,97.087957,0,0,0,0,0,1,0,0,5
118,15,45,6.538006356,24.21495706,84.20576992,48.01138482,0.6795,0.7534,1.0215,0.9469,18.3608,25.5017,31.5857,25.9257,14.7285,20.6587,25.532,21.0827,1.6544,12.0396,22.9773,7.4662,221.0,0.055526,80.247513,0,0,0,0,0,1,0,0,21
60,55,36,7.132389299,26.12797248,80.49172597,150.6326874,0.6434,0.7241,0.9683,0.9011,21.0334,27.4988,34.8998,27.2501,17.1142,22.2732,28.3678,22.0245,16.5322,30.826,76.2734,31.4072,44.0,0.099409,285.352807,0,0,1,0,0,0,0,0,8
17,56,17,5.9565851,27.94293692,45.41393636,69.66289997,0.3541,0.4037,0.5373,0.4801,21.5044,29.5992,37.1222,29.523,17.313,24.0106,30.1365,23.9344,5.0571,13.5736,34.3024,9.1628,53.0,0.038288,186.046874,0,0,0,0,0,1,0,0,13
88,52,39,6.880204617,23.92887902,88.07112278,154.6608736,0.703,0.7733,1.0391,0.9821,19.2299,25.1572,31.5754,23.9556,15.6406,20.3714,25.5931,19.1699,13.5918,29.814,72.1882,30.7787,102.0,0.234493,355.29998,0,0,1,0,0,0,0,0,8
40,27,45,5.885638185,21.66024980000001,94.79397419,112.4349689,0.7584,0.8447,1.1457,1.0248,17.251,22.3708,28.1431,22.432,14.002,18.0387,22.7281,18.0999,12.8964,21.1349,53.8551,24.5012,497.0,0.240598,329.582746,0,0,0,0,0,1,0,0,19
66,58,35,7.321619041,23.5643831,79.46283115,185.25947,0.6222,0.7282,0.9543,0.8679,17.7499,25.2181,31.4587,24.7386,14.2152,20.5052,25.5676,20.0257,18.5473,36.6177,89.5669,38.8884,13.0,0.013314,344.897905,1,0,0,0,0,0,0,0,8
74,48,17,6.430616465,21.63162756,60.27766379,69.21803098,0.4798,0.5412,0.7221,0.6577,17.2398,23.6631,28.9451,23.1369,13.9951,19.3368,23.5371,18.8106,8.267,11.8945,30.2637,13.6625,166.0,0.203017,101.011079,0,0,0,0,0,1,0,0,11
71,60,22,6.2048017,26.07470121,59.37147589,85.75692395,0.4835,0.5192,0.7182,0.6532,20.8816,27.3426,34.6682,27.4033,16.9704,22.1277,28.1496,22.1884,7.9878,16.4373,43.8798,15.8307,434.0,0.103161,127.314484,0,0,0,0,0,0,0,1,11
10,5,42,6.887005997,20.24104904,91.08706822,109.2537734,0.7369,0.8191,1.0827,0.9827,15.9739,21.2958,26.4725,20.7117,12.9378,17.2476,21.4123,16.6635,7.45,23.3016,54.6416,23.305,982.0,0.698783,78.566573,0,0,0,0,0,0,0,1,19
30,37,25,7.120032489,29.89129144,80.14487166,54.7960127,0.6338,0.6975,0.9522,0.8702,23.1729,31.8748,38.3263,31.3174,18.6892,25.8965,30.8535,25.3391,9.7216,9.8287,21.121,11.079,210.0,0.067264,313.057771,1,0,0,0,0,0,0,0,14
91,24,55,6.259086582999999,26.27061608,83.09194521,46.76837499,0.6737,0.752,1.0087,0.9318,21.4948,27.32,35.0442,26.8252,17.5542,22.0659,28.4765,21.571,7.3947,9.7484,23.7703,10.4656,0.0,0.0,148.427951,0,0,0,0,0,0,1,0,21
120,87,52,5.905494703,28.0764455,76.05522115,118.99235729999998,0.5974,0.6829,0.9019,0.8406,22.3398,29.1447,37.0985,29.1806,18.1283,23.5294,30.0794,23.5653,13.7776,26.543,57.4663,24.5151,762.0,0.140458,187.751279,0,0,0,0,0,1,0,0,1
4,14,41,6.430163481,19.85139326,89.80732335,102.8186358,0.6885,0.8221,1.0883,0.9759,15.4318,20.5985,25.6384,20.8627,12.4541,16.6282,20.6755,16.8925,8.6193,21.357,51.445,18.5837,621.0,0.174851,239.520608,0,0,0,0,0,1,0,0,19
101,17,55,6.451499763999999,24.37118217,87.1269128,44.63907691,0.7005,0.7867,1.0364,0.9539,18.3777,24.2125,31.8767,26.2857,14.722,19.3382,25.784,21.4115,5.8601,8.0944,22.0232,10.859,123.0,0.196065,123.168304,0,0,0,0,0,1,0,0,21
11,78,22,5.940546818,23.89756791,22.74378977,112.6616435,0.1761,0.1929,0.2812,0.2501,19.2238,24.9817,31.0824,24.6002,15.6392,20.2022,25.108,19.8207,9.7674,26.1734,56.7498,24.1003,213.0,0.027145,169.269119,0,0,0,0,0,1,0,0,9
2,123,198,6.253034534,39.64851881,82.21079946,70.39906054,0.6626,0.7581,0.9868,0.9139,30.6557,41.568,52.9262,41.5413,24.7084,33.6383,43.0141,33.6116,7.3229,12.1862,31.5284,13.3497,583.0,0.241995,12.389153,0,0,0,0,0,1,0,0,7
44,74,85,7.150681303,20.18649426,19.63719995,78.26039559,0.1431,0.1615,0.2412,0.2119,15.2533,21.715,26.2692,20.9642,12.2253,17.6777,21.2226,16.9269,6.6588,9.9878,41.5307,17.9599,382.0,0.327481,201.559381,0,0,0,0,0,0,0,1,3
8,45,15,4.61136408,28.09568993,60.98353839999999,33.84110759,0.5005,0.5573,0.7318,0.6618,22.3451,28.7894,35.9047,29.1681,18.1307,23.1702,28.8807,23.549,3.3353,8.2781,13.7403,8.3868,39.0,0.029268,53.073145,0,0,0,0,0,0,1,0,13
37,72,18,5.724242065,18.87614998,24.54038287,105.4120514,0.1972,0.2259,0.284,0.3015,15.0387,19.9157,25.059,20.6403,12.2073,16.1405,20.34,16.865,11.2525,23.977,55.4312,18.8354,4288.0,2.946009,97.785923,0,0,0,0,0,1,0,0,9
139,35,15,5.898293044,25.248679,83.4630147,86.55517751,0.6455,0.7634,1.0142,0.9187,20.1623,26.3063,32.3254,25.7375,16.375,21.2565,26.0132,20.6878,8.6686,18.7653,44.1766,19.3807,521.0,0.186584,102.214819,1,0,0,0,0,0,0,0,6
93,81,50,6.0360792660000016,27.71822477,76.57853189,102.2099836,0.6212,0.6747,0.9294,0.8543,22.3461,28.9249,36.2622,29.9103,18.1883,23.3812,29.3327,24.3666,11.3138,20.0399,51.7238,19.529,796.0,0.450772,290.912545,1,0,0,0,0,0,0,0,1
74,58,18,6.727303282,20.03728219,56.35606753,109.024141,0.4424,0.5084,0.6932,0.6125,15.6563,20.9512,26.3207,21.1365,12.6507,16.9437,21.3114,17.129,15.2443,22.9078,53.2668,19.1648,601.0,0.176175,1.707097,1,0,0,0,0,0,0,0,11
22,18,31,5.956027059,30.764551500000003,47.93791463,90.38503469,0.3958,0.4245,0.5843,0.5329,24.6476,32.3656,40.6078,32.1128,20.0329,26.2126,32.9166,25.9599,11.0726,17.9144,45.8604,19.7972,453.0,0.255499,255.798094,1,0,0,0,0,0,0,0,12
100,14,49,6.365956657999999,29.48882958,91.07574233,26.01909355,0.7218,0.8094,1.082,0.9964,23.8322,31.4361,37.7928,30.4679,19.4088,25.5383,30.4206,24.5702,1.8982,5.3413,13.7738,6.19,173.0,0.008919,296.0055,0,0,0,0,0,0,1,0,15
28,58,81,6.18042747,17.47500984,16.54314829,93.35034262,0.1408,0.1484,0.1979,0.1649,13.6221,17.6462,23.5594,18.1655,11.0009,14.1512,19.1906,14.6705,9.2372,22.0783,48.5781,16.8211,224.0,0.036354,82.415317,0,0,0,0,0,0,0,1,3
93,56,42,7.382762603,23.85724032,82.22572988,195.0948311,0.6527,0.7406,1.002,0.8944,19.5842,24.9872,30.4664,24.8367,16.0056,20.2158,24.5021,20.0652,17.5303,41.2073,97.2314,35.7093,212.0,0.131714,100.803192,1,0,0,0,0,0,0,0,20
131,52,16,6.486068274,23.65724079,84.47601498,88.54479121,0.6586,0.78,1.0078,0.9316,18.4504,24.7374,31.4828,24.9726,14.9019,20.0059,25.5685,20.2412,9.0882,21.0421,45.6279,14.5925,445.0,0.876734,340.756754,1,0,0,0,0,0,0,0,6
39,24,31,4.757114897,33.55695561,53.72979826,98.67527561,0.4148,0.488,0.6309,0.6,26.4912,35.4934,43.9833,35.9528,21.4576,28.782,35.594,29.2415,8.7546,22.1774,51.4511,19.4078,381.0,0.436341,272.951155,1,0,0,0,0,0,0,0,12
97,74,45,5.677719902000001,26.47522633,78.51833782,113.1161095,0.6218,0.6934,0.9522,0.8512,20.9096,27.5836,34.5745,27.7059,16.9383,22.2886,27.9557,22.4109,13.2756,21.0812,56.4735,24.1942,729.0,0.843046,272.925437,0,0,0,0,0,1,0,0,1
29,122,196,5.638328481,41.94865736,81.15595212,73.06862952,0.654,0.7398,0.9781,0.9012,32.7132,43.0516,55.9766,44.4636,26.4209,34.6618,45.4894,36.0739,6.7217,16.8036,36.0369,17.8903,537.0,0.348314,183.58773,0,1,0,0,0,0,0,0,7
4,13,6,7.5611432239999985,15.63211033,94.25966183,101.4705704,0.7524,0.8437,1.1212,1.042,13.2972,16.8417,20.2151,16.3346,10.9523,13.7153,16.307,13.2082,11.6355,21.639,53.0642,21.116,348.0,0.006038,242.257598,0,0,0,0,0,0,0,1,16
20,129,201,5.587905967,23.41044706,91.69913296,116.07779309999998,0.7299,0.8389,1.112,1.0208,18.3527,24.5462,30.955,23.95,14.8412,19.8641,25.1024,19.2679,11.9656,24.0647,57.2614,23.4872,6163.0,1.391089,204.803248,0,0,0,0,0,0,0,1,0
72,60,25,5.773454729,18.52510753,69.0276233,88.10234397,0.5512,0.6238,0.8293,0.762,14.3559,18.6999,24.8571,19.2555,11.5771,14.9949,20.2258,15.5505,14.0989,18.5559,44.6673,16.9341,485.0,0.205154,9.227021,0,0,0,0,0,1,0,0,11
21,63,17,6.559681838,25.08966129,68.17543102,41.45486619,0.5377,0.6027,0.8155,0.7624,19.2652,26.3866,32.5773,26.3877,15.5018,21.3687,26.3049,21.3698,2.1293,6.9225,17.7527,8.562,250.0,0.064635,216.013274,0,0,0,1,0,0,0,0,10
67,35,22,6.385684213999999,23.30546753,63.24648023,108.7603001,0.4923,0.5655,0.763,0.6805,18.6948,24.6014,29.7003,23.7944,15.199,19.9403,23.8739,19.1333,13.2999,22.0388,52.3214,23.9774,701.0,0.218874,188.704019,0,0,0,0,0,1,0,0,11
134,56,18,6.691268104,23.80834611,83.91902605,70.97358303,0.6641,0.762,1.0017,0.9239,19.6595,25.7836,30.7709,25.1174,16.0883,21.0219,24.8189,20.3558,6.8106,12.7952,34.01,14.7532,281.0,0.054183,32.336471,0,1,0,0,0,0,0,0,6
73,45,37,6.742688094,23.70467146,74.63745355,181.2783964,0.5848,0.6736,0.9019,0.8015,18.7097,25.356,30.7634,24.2826,15.154,20.6151,24.8372,19.5417,16.3972,35.1194,91.0631,40.0193,0.0,0.0,334.21542,1,0,0,0,0,0,0,0,8
107,51,22,5.983075895,24.86560781,78.22080815,79.56866268,0.6089,0.7065,0.9432,0.8452,19.8569,25.8299,32.4981,26.1697,16.127,20.8568,26.2817,21.1966,7.7789,15.0826,38.9201,14.2489,0.0,0.0,8.293023,0,1,0,0,0,0,0,0,6
11,61,21,5.532100554,18.62328774,23.02410338,135.33780330000002,0.1726,0.2083,0.2891,0.2617,14.3758,19.7633,24.6047,19.8266,11.5823,16.0386,19.9488,16.1019,15.2339,27.8423,70.2589,28.0957,3470.0,4.253405,181.970408,0,0,0,0,0,0,0,1,9
27,59,22,5.794158503999999,21.81167649,23.20591245,130.0608093,0.186,0.2117,0.2769,0.2535,17.3887,22.2444,29.1341,24.0562,14.117,17.882,23.6812,19.6939,10.1343,21.747,71.5166,25.7995,3701.0,7.408879,76.44955,0,0,0,0,0,1,0,0,9
63,50,52,6.751747609,28.64555584,93.22642604,115.8163936,0.7333,0.8441,1.1209,1.013,23.1485,30.7947,37.3615,30.2419,18.8517,25.0656,30.2001,24.5128,12.5812,24.1201,60.3808,22.2512,4.0,0.151541,285.143764,0,0,0,0,0,0,0,1,17
25,35,20,8.923095695,28.90245417,43.35365671,71.90018566,0.332,0.4101,0.5258,0.4619,21.7784,30.0758,37.5005,30.0488,17.443,24.2953,30.2749,24.2683,7.1853,18.0478,37.4487,14.3554,263.0,0.005865,329.011952,0,0,0,0,0,1,0,0,13
14,29,32,6.942520105,35.63627319,48.97047762,97.51952041,0.4066,0.4516,0.5785,0.5471,28.4334,37.669,46.5117,37.2263,23.088,30.5418,37.6026,30.0991,11.9872,16.0709,51.209,20.5756,402.0,0.211685,179.673675,1,0,0,0,0,0,0,0,12
43,66,79,7.976607593,19.46233971,15.22538951,74.58565097,0.1126,0.1468,0.1833,0.1653,15.6043,20.2879,24.9215,19.8062,12.685,16.3954,20.0559,15.9137,6.6238,16.754,35.8737,14.3002,367.0,0.975285,96.747503,0,1,0,0,0,0,0,0,3
8,25,36,6.828522375,19.91330523,94.95031368,104.0277061,0.7764,0.8613,1.1505,1.0509,15.9251,20.8682,26.3895,20.8454,12.9382,16.8856,21.4112,16.8627,12.3938,21.9606,54.2228,20.0394,434.0,0.011074,67.303631,0,1,0,0,0,0,0,0,19
65,39,45,6.768001309,23.66805429,70.89000744,184.4633281,0.5678,0.6305,0.8297,0.7741,18.6357,25.1747,30.9766,24.4143,15.0855,20.4411,25.0595,19.6807,20.3136,32.519,90.2496,38.5335,7.0,0.011267,60.550757,0,0,0,0,0,1,0,0,8
83,45,21,5.716222912,18.83344471,58.75082029,79.75328959999999,0.4742,0.536,0.701,0.6321,14.7709,19.5564,25.5824,20.2414,11.9458,15.7897,20.874,16.4747,6.2003,15.205,40.326,12.429,104.0,0.908772,151.050885,0,0,0,0,0,1,0,0,11
39,138,203,6.399433771,21.19339319,82.33098331,74.62834921,0.6555,0.7431,0.9789,0.8968,17.1155,22.7098,27.6644,22.9092,13.9365,18.4711,22.366,18.6705,10.165,15.4068,39.7885,14.6181,709.0,0.826423,255.256174,0,1,0,0,0,0,0,0,7
30,17,31,6.804437106,31.20478173,54.49960506,94.62954663,0.4492,0.4969,0.6338,0.5844,24.7041,32.7939,41.3331,33.2674,20.0234,26.5529,33.5319,27.0265,10.6103,19.8309,44.2079,19.729,200.0,0.463885,296.737345,0,0,0,0,0,1,0,0,12
39,36,22,9.072011412,29.34317422,60.50320928,34.03335472,0.4709,0.5335,0.7193,0.6711,23.299,30.7896,38.0862,31.7096,18.8975,24.921,30.7504,25.8409,2.6091,10.4,15.0601,4.9335,46.0,0.061856,202.088667,0,0,0,0,0,1,0,0,13
42,79,23,6.781841984,27.71678273,63.29103387,68.56507978,0.5074,0.5912,0.7539,0.7003,22.062,29.361,36.1903,27.73,17.9045,23.8177,29.2611,22.1866,4.8836,12.9516,33.3037,12.0219,405.0,0.52301,281.066668,0,0,0,1,0,0,0,0,2
89,60,17,5.983952675,25.37548751,57.21025565,101.7004306,0.4596,0.52,0.6927,0.624,20.1492,26.4265,33.6747,27.1873,16.3429,21.3514,27.3309,22.1122,11.5889,19.821,48.9793,21.9562,579.0,0.300488,304.974523,0,0,0,0,0,1,0,0,11
122,48,16,6.307585854,24.65425757,75.6350708,61.82980133,0.6129,0.6712,0.9082,0.8487,18.5325,25.2256,31.7178,26.054,14.8343,20.2947,25.5543,21.1232,5.4706,9.8362,30.1414,12.107,635.0,0.078615,358.576994,1,0,0,0,0,0,0,0,6
36,140,198,6.28188384,23.34386401,91.47684705,104.4267991,0.7364,0.8318,1.083,1.0084,18.4076,24.3294,30.3113,24.5173,14.9061,19.6607,24.4754,19.8485,11.2224,20.4406,54.1798,22.977,237.0,0.089315,344.731785,0,0,0,0,0,0,0,1,0
15,14,8,6.22094286,10.01081312,90.22399223,119.3941064,0.7222,0.8094,1.0772,0.9835,8.0371,10.7848,13.0592,10.5196,6.5355,8.7827,10.5565,8.5174,13.6036,22.7912,59.4367,25.1402,403.0,0.097217,309.745207,0,0,0,0,0,1,0,0,16
47,79,78,6.609696734,17.48395377,14.76014523,65.11365631,0.1362,0.13,0.1698,0.1645,14.4941,17.8461,23.2007,18.9534,11.8715,14.3493,18.8297,15.4566,3.146,11.0937,36.8869,15.0767,144.0,0.0,43.490127,0,1,0,0,0,0,0,0,3
39,78,15,5.925391795,21.35499456,62.60136323,41.78219834,0.4831,0.5492,0.7671,0.697,17.1687,22.5646,27.8774,22.5057,13.9654,18.2936,22.5386,18.2347,0.0,7.9315,21.6911,9.0934,628.0,0.700083,223.13128,0,0,0,1,0,0,0,0,10
17,29,26,6.071897347,26.14162144,93.28415295,195.4115025,0.7412,0.8433,1.1198,1.0297,20.8812,26.9922,33.3305,27.4068,16.9599,21.7639,26.7951,22.1785,20.1316,39.9624,98.5355,36.3989,0.0,0.0,340.161907,1,0,0,0,0,0,0,0,4
33,59,19,7.641024177,23.19305333,62.74710773,49.55213308,0.5135,0.5758,0.7591,0.6878,17.7676,24.5494,29.772,24.3885,14.2886,19.9107,23.9738,19.7499,8.7565,9.4187,25.9146,11.8348,116.0,0.011738,82.611669,0,0,0,1,0,0,0,0,10
23,65,20,5.833940084,23.0429097,22.42610972,108.3684316,0.1842,0.2122,0.2651,0.237,18.7372,23.9309,29.7588,24.3849,15.2808,19.3223,23.998,19.7764,10.4318,18.8277,56.6595,21.0531,4477.0,4.424887,256.804763,0,0,0,0,0,1,0,0,9
15,6,41,6.8973684770000006,19.0087067,88.83768149,108.6793978,0.7238,0.8144,1.0559,0.9815,14.8171,20.8404,24.6973,19.3428,11.9658,17.0386,19.9452,15.5411,9.7245,20.7976,53.0805,18.8238,520.0,0.040197,116.222601,0,1,0,0,0,0,0,0,19
99,15,27,6.501157208,27.0424167,57.27927475,165.6872119,0.4681,0.5025,0.6824,0.6292,22.2273,28.4096,35.5679,28.6395,18.171,23.0011,28.8073,23.231,15.4814,31.1992,80.7544,30.0023,120.0,0.159275,175.89186,0,0,0,0,1,0,0,0,5
95,16,55,6.612847999,25.26931156,87.55055105,40.12650421,0.6992,0.7808,1.0615,0.9828,19.7589,26.9827,32.811,26.7628,15.9685,21.9288,26.4937,21.7089,2.9841,6.9145,19.0784,7.8757,70.0,0.120657,267.321607,0,0,0,0,0,0,1,0,21
14,74,19,6.624966131,18.39759147,36.82639309,93.12330644,0.2872,0.344,0.4461,0.416,14.2819,20.3288,24.283,18.9082,11.5222,16.6492,19.6837,15.2287,6.0583,17.0666,48.9438,17.5289,393.0,0.0,53.769293,0,1,0,0,0,0,0,0,18
32,18,13,6.044167236,13.8377282,91.74780462,107.9873218,0.7456,0.8208,1.087,1.0248,10.9234,14.2288,18.8082,14.9391,8.8477,11.4612,15.3487,12.1715,9.389,23.9281,56.0061,22.3677,515.0,0.099534,304.381729,1,0,0,0,0,0,0,0,16
102,37,25,5.907930899,25.31468463,77.91757121,72.82902109,0.6108,0.6963,0.9304,0.8687,20.2187,26.4794,33.6101,26.4599,16.4215,21.4165,27.2815,21.397,7.3372,14.8513,36.0717,14.0516,246.0,0.115996,334.744727,1,0,0,0,0,0,0,0,6
62,52,16,6.9670577620000005,22.27526694,58.84015925,63.87020584,0.4559,0.5159,0.6881,0.6415,18.0165,23.8562,28.6512,23.7686,14.6753,19.4011,23.0824,19.3136,1.2792,12.3245,33.018,7.592,448.0,0.003533,241.03884,0,0,0,0,0,1,0,0,11
39,132,196,5.778594403,35.83089092,83.32560104,73.67984885,0.647,0.7471,1.0069,0.906,28.0172,37.1391,47.6268,37.621,22.6425,29.9729,38.669,30.4548,6.5854,14.2178,37.3665,10.3736,852.0,0.114521,46.906007,0,0,0,0,0,0,0,1,7
116,56,17,7.979090365,24.71252544,77.7293114,85.24963302,0.6276,0.6976,0.9302,0.8495,19.737,25.9448,32.4432,25.9888,16.0302,21.0023,26.2651,21.0463,5.3488,13.9856,43.6479,18.9015,0.0,0.0,22.086931,0,1,0,0,0,0,0,0,6
24,63,19,4.681576043,19.3479443,55.96805489,194.5921148,0.4308,0.512,0.6714,0.6229,15.4861,19.9089,24.3569,20.222,12.5839,16.0393,19.5199,16.3524,19.1184,41.0606,99.5398,39.6208,415.0,1.53317,246.628642,0,1,0,0,0,0,0,0,18
87,21,52,6.067665497999999,27.350629600000005,94.29119509999998,27.21244021,0.7611,0.8565,1.1285,1.0269,21.4252,28.7041,35.549,28.5218,17.3226,23.234,28.7114,23.0517,0.0,7.4315,12.3739,3.664,311.0,0.132798,180.409142,0,0,0,0,0,0,0,1,15
118,50,19,6.360812227,22.95604064,82.33733678,66.48339303,0.6701,0.7399,0.9889,0.9064,18.2399,25.3414,29.8279,24.2444,14.7964,20.7502,24.0889,19.6532,7.5444,13.0974,33.7038,12.077,156.0,0.091217,200.98851,0,1,0,0,0,0,0,0,6
33,143,204,5.814434775,21.1316077,91.95769858,122.5391946,0.7216,0.8351,1.1038,1.0268,16.5477,21.3484,28.1273,21.788,13.3779,17.122,22.8444,17.5617,11.5602,26.0408,59.5099,27.3792,1629.0,1.799236,10.511155,0,0,0,0,0,1,0,0,0
54,62,80,7.489545074,17.48911699,16.39055394,79.45758333,0.1143,0.1404,0.1985,0.1795,13.196,17.6858,22.6915,18.4291,10.5726,14.188,18.3192,14.9313,4.358,19.798,40.5298,13.5009,450.0,0.04277,85.045579,0,1,0,0,0,0,0,0,3
